timestep,cpu,memory,net_in,net_out,latency,restarts,anomaly_label,scenario_id,scenario_name
258,26.048158094977808,59.76140576212779,41.29601093854408,24.643166913335087,159.12867270719875,0.0,0,0,normal
259,47.98720348655546,57.07946934350886,65.23891823689898,36.945933672017645,70.1886448154028,0.0,0,0,normal
260,24.84034059877316,60.45427785885573,56.97395939270526,15.846696756029248,111.65128154444241,0.0,0,0,normal
261,56.52972910071832,66.4422716498993,49.02454272901127,21.578613444030736,182.85351639000254,0.0,0,0,normal
262,35.98813799126231,67.03349999261823,40.33928603685611,51.682475628527925,74.2103727197832,0.0,0,0,normal
263,24.871666834325378,35.834856290322755,57.27097720944179,13.52621843481433,115.48268782585264,0.0,0,0,normal
264,53.66774517041403,51.92257525831652,80.65267379362996,37.10284449181062,151.02259525738486,1.0,0,0,normal
265,23.20975558181804,40.09939059224692,35.48396343873103,16.357596518649846,104.66670764963489,2.0,0,0,normal
266,33.06482546120327,65.55928859245742,30.162516976463415,42.64650381137935,156.30440843526685,0.0,0,0,normal
267,28.787575282839605,59.3833518330538,13.665385941767283,34.83739560444257,118.61997477533792,0.0,0,0,normal
268,22.789499224782542,45.073361577965,51.459812563073115,29.31405679090004,129.9591724545598,1.0,0,0,normal
269,22.297262018761995,41.92010026956762,39.14209155493246,18.12606248840202,61.03758209182749,0.0,0,0,normal
270,25.847964511124346,46.30993135330431,77.1393495325343,33.214581880919575,31.57222882323603,0.0,0,0,normal
271,30.81342169609531,55.55533256071014,55.93730977420495,52.849503479286035,25.55828951512808,1.0,0,0,normal
272,29.70279778557697,43.159170284907056,41.516009651743225,30.122348237549375,188.5740186884297,0.0,0,0,normal
273,50.11867597323103,41.810597055928106,67.8666822566574,28.49797505056498,202.24612530269707,0.0,0,0,normal
274,44.59341534095408,69.89665223775027,32.539684950482894,40.5012701233844,146.88625750879524,0.0,0,0,normal
275,43.85456311143322,66.22436828488408,70.72230132539195,18.427163045055835,87.74144598135312,1.0,0,0,normal
276,31.975737859859116,39.627911371133074,15.015482763959053,25.25378896140131,141.39786877154685,0.0,0,0,normal
277,45.74554073070691,38.092946977984134,63.23806275331763,22.43239386208753,181.57745947555844,0.0,0,0,normal
278,56.6621441935887,64.74044573173285,82.44479982469058,11.517048504756499,153.63485493153354,1.0,0,0,normal
279,53.79166755906037,60.48762560196798,66.97296432335551,39.86712271393806,60.43002561117361,0.0,0,0,normal
280,15.908215041411948,54.04494374536305,64.12384333901548,45.771621086183515,173.86341700933352,0.0,0,0,normal
281,27.978678342995572,40.966410581983155,35.59179701373832,50.25143678031952,72.17693229740948,0.0,0,0,normal
282,24.642261902953404,43.18676571475486,67.78893931550434,48.69858173596301,69.90105595732965,1.0,0,0,normal
283,35.25969997665956,34.84270061119308,51.48729154016735,27.41388426004904,180.45758323868668,0.0,0,0,normal
284,50.3364766982679,56.201002035790815,51.847819986227556,13.734127083935842,112.00446167798417,0.0,0,0,normal
285,34.88785307094093,31.805376141434227,9.934674558400136,42.29445968676173,110.10648312508742,0.0,0,0,normal
286,24.608047767180842,36.15390556045211,18.409426667485427,48.82415704148685,132.8088109710159,1.0,0,0,normal
287,33.477999450350964,57.38893837377504,40.0954425316155,38.828733352806694,197.35938985843143,0.0,0,0,normal
288,39.876179028158326,72.00423384745987,14.146369824997423,27.338101876759495,69.95102080281859,0.0,0,0,normal
289,28.609854931610123,60.25092962444544,54.5282838087181,35.48773922884302,183.44445542732055,0.0,0,0,normal
290,54.63418910416875,51.95298890452501,64.25083649158876,47.39043825244996,98.51375044661673,0.0,0,0,normal
291,30.49206682632822,54.18879250404352,73.51695405357052,53.366294041307505,82.44340882867165,0.0,0,0,normal
292,56.5247448459108,51.12930220691928,10.56828828623781,42.58228254305762,110.96546701408278,1.0,0,0,normal
293,29.426870993092976,47.178225491054974,79.52393049258819,25.528574385892853,144.0890840761977,0.0,0,0,normal
294,55.60265171574123,48.883787967209734,20.64473891568477,21.2587652710018,107.62954309481496,0.0,0,0,normal
295,60.764237796081616,52.0620174058685,41.36237299629469,29.264862839909103,117.21522803801709,0.0,0,0,normal
296,58.87419659414392,52.84863585772653,67.67540759828682,20.487115833953837,180.14640625534219,0.0,0,0,normal
297,53.36779986073741,68.18842851675839,19.63135832034634,50.261830356976944,150.63509951610754,0.0,0,0,normal
298,52.20710611365742,72.06511525394409,8.482204525820778,27.58383196746652,151.8720138744619,2.0,0,0,normal
299,43.85010258043876,36.10009927192542,8.544936839881782,28.746592174394106,172.23184064150558,1.0,0,0,normal
300,55.30818032145217,47.898208934634226,54.46790762964009,22.985713519455373,136.48003284424607,0.0,0,0,normal
301,29.488084358839338,36.201817895098216,73.62189855404313,37.690058648153716,122.5035623534177,0.0,0,0,normal
302,45.326940217527756,41.5452167201342,24.039166989145492,27.435759708040216,111.77014258286164,0.0,0,0,normal
303,48.231777423287156,45.630966781822224,25.791585513932404,15.162746941927708,137.4584941124958,0.0,0,0,normal
304,61.62026496984752,39.05898899762828,39.45460750128124,42.00910551557024,80.59483668876933,1.0,0,0,normal
305,38.53719586434409,65.53617265972508,36.0487053375933,20.390310839985972,89.03829055176817,0.0,0,0,normal
306,38.42578911775085,51.24735091060583,64.99733415964363,23.880329111533964,110.857118042564,0.0,0,0,normal
307,44.62312809245155,64.08933020665815,84.07416547640689,11.501810460366347,114.19289287543954,1.0,0,0,normal
308,32.291953964492066,35.7420867728929,67.4853091367271,35.50556847634766,191.7253633313199,2.0,0,0,normal
309,24.736738641682813,33.113008696296276,73.24082459460509,34.26126790452705,148.14923681337388,0.0,0,0,normal
310,47.14537219749403,48.706953689476826,46.26916875584459,43.40677407854059,113.01516939076058,0.0,0,0,normal
311,39.68536734516725,32.823714530722924,72.02021755654457,13.898975765698388,150.36309044191395,1.0,0,0,normal
312,29.99068110873726,47.002088987294414,22.492735425640454,48.077605129057424,120.86429626121489,0.0,0,0,normal
313,41.039946692030625,68.37649525051536,21.556608928084593,37.484227650363664,109.48664047240611,0.0,0,0,normal
314,27.543236353868252,38.916095037066036,47.967977841414815,15.31532479485214,127.19760341704006,0.0,0,0,normal
315,26.618412197040662,39.82205576457558,11.962220092298246,19.10816880611921,172.61079964113586,1.0,0,0,normal
316,39.94191780995625,51.24907977056749,86.32263883063752,23.290901316221166,48.044369017257566,0.0,0,0,normal
317,49.256607610707285,52.49649021748906,56.23730751608495,48.9484424414837,122.84152283183968,0.0,0,0,normal
318,34.46684418389446,59.64326332051626,76.81194844024297,21.852677106593543,138.39774870667347,0.0,0,0,normal
319,54.24373265533942,45.19302464626074,28.271580341826038,27.716307499153512,161.8476553996753,1.0,0,0,normal
320,58.160985938125656,65.85592285289304,47.646155681428404,36.26070577314853,203.0119953797448,1.0,0,0,normal
321,48.85545477360851,28.899915899582847,59.10573621230515,42.58466664091077,187.50547910239698,0.0,0,0,normal
322,38.041246679371,48.62891823220411,27.490863373415138,41.40532441262136,117.00084083955969,1.0,0,0,normal
323,43.711217773771374,58.26634707998487,54.63761662402711,43.56413093095538,48.37065788144133,0.0,0,0,normal
324,53.80620391052523,63.89396480408484,53.59012873749457,11.646488924516305,126.20943949266413,0.0,0,0,normal
325,46.15020221492651,49.65221566315591,84.87327252688422,46.267679318993785,178.9577262266845,0.0,0,0,normal
326,45.28888156108302,53.361092918878626,68.69260649032907,17.836902890874924,165.1486614267623,2.0,0,0,normal
327,43.974452726314254,33.8681653390097,26.233896087850944,7.899174559720206,171.92483535432655,0.0,0,0,normal
328,50.33863760463225,37.32118490010594,45.75658756633996,51.28159857181532,63.23662033955492,0.0,0,0,normal
329,26.868747258616008,28.660078883349346,72.30650927113076,14.056825988480462,175.52829671120583,1.0,0,0,normal
330,48.40005892318437,57.36927635970999,28.24082217975718,8.9891919883262,219.3138688324679,1.0,0,0,normal
331,25.121325196095047,46.06067920724628,43.841889735116446,28.909410288013348,129.45870938347693,0.0,0,0,normal
332,45.59052037350487,54.279959667033594,26.284860659017202,14.753627726501604,160.13290485306763,0.0,0,0,normal
333,56.30768924032336,32.02198511288387,19.40057320309697,11.180009722343641,119.40058990438487,0.0,0,0,normal
334,18.61650487210786,64.97275184746373,56.070897203842016,33.38007039301476,130.84841005057618,0.0,0,0,normal
335,48.707271375105044,70.32707352631836,33.52652336462179,37.32813198435133,126.20124181685692,0.0,0,0,normal
336,28.499250208932114,37.54296101850041,61.88759320364201,44.97688454995096,51.21426823294471,0.0,0,0,normal
337,49.70921477870943,30.963748677128162,28.274939097308295,13.420880878420409,175.36973949412223,0.0,0,0,normal
338,15.146894713002643,37.8550936106263,54.80768341442404,34.056559299692,165.56061278332737,0.0,0,0,normal
339,55.14691840401548,63.618659464366004,28.28488451903095,42.5788835199149,203.94810850003645,0.0,0,0,normal
340,32.12792493792287,44.11543897327785,66.99154278601247,10.800444973259912,47.86545332473563,1.0,0,0,normal
341,48.948232713448924,49.5593009765585,5.0,16.507171614234828,62.53013755645354,2.0,0,0,normal
342,52.35527339462979,51.97954162256974,49.684769200664945,2.5,98.18356175650814,0.0,0,0,normal
343,40.742277064785135,62.31762011273113,37.261530295676785,32.48129112033456,167.55874328262803,1.0,0,0,normal
344,56.24324539152122,48.19041933600302,32.89561939510619,11.732079532735257,170.13043978322466,1.0,0,0,normal
345,50.829137750749595,51.10000278722185,47.72001198387693,42.98884601384426,219.13757307688664,0.0,0,0,normal
346,61.186898595635654,72.12571011915675,73.86088345715476,48.6758005178246,91.50846769670477,0.0,0,0,normal
347,34.13217583024386,36.255936978393144,69.89648887691115,20.37913107019783,161.88766409194452,0.0,0,0,normal
348,52.687939173252445,66.63001806782323,32.337543162241204,31.458872775005705,154.20427879357183,1.0,0,0,normal
349,24.73520012787457,32.06600817316319,13.49935283284806,13.566471962717731,97.50431002536091,1.0,0,0,normal
350,47.9008054794553,52.7170679647129,50.13961655324033,9.084048441480961,201.52477274322706,1.0,0,0,normal
351,22.666430247201806,68.53505914343074,56.93876704097762,45.571927113363344,123.35580786718008,0.0,0,0,normal
352,49.11967871207265,58.18578946004104,21.312384044683444,32.95664608254987,50.32742823536091,0.0,0,0,normal
353,41.620185169068534,57.84943783754747,70.22069617897888,49.53587342288289,54.808850395345566,1.0,0,0,normal
354,38.16638946289812,42.757313677555224,54.74521593423012,38.16384721960028,185.2753234461592,0.0,0,0,normal
355,42.59127984112807,50.16875288355927,53.79676001777934,12.703070904604056,135.02401214066694,0.0,0,0,normal
356,46.08539821890412,52.62863999815685,40.475598944769004,31.414920370329394,164.73793593036967,1.0,0,0,normal
357,54.66986877619841,55.4609896717143,38.55488891948447,12.146406778433521,164.12570051423566,0.0,0,0,normal
358,45.34599371471721,53.20708705519424,13.338673638485009,47.98211929834887,98.26967871538113,0.0,0,0,normal
359,46.95047295489366,54.136470659660425,65.49096716182862,28.51887097651283,161.76570618843778,0.0,0,0,normal
360,52.693859170889176,45.56709992515034,19.965549412330866,17.669382162849164,180.49063514340787,1.0,0,0,normal
361,26.09910636272627,43.29304620013999,63.6456475690515,32.42362171864438,63.34135398206275,1.0,0,0,normal
362,29.46225824792238,48.523935098355295,79.52260854899419,31.686853060784184,166.6121709638047,0.0,0,0,normal
363,17.811405412567108,34.78576118459766,54.92192558746248,43.75139569220087,87.6636174878019,0.0,0,0,normal
364,43.835467346350256,65.37246717088668,15.476821976340657,14.05245692742383,130.5403141076771,0.0,0,0,normal
365,42.075506447941265,54.39126787326009,24.975481459598637,5.833067118912992,80.58264400014396,1.0,0,0,normal
366,53.88323838246288,39.124298955412904,50.063210451030905,8.104559549948249,194.33311999717125,1.0,0,0,normal
367,50.332142860850716,59.06684968169646,55.3136939272261,22.71308749434638,59.36924343131217,0.0,0,0,normal
368,42.623489563622776,66.16132899634184,78.4616130509172,23.9785481769574,129.43918926544464,0.0,0,0,normal
369,59.65387300848624,44.608790742535746,32.4680803433956,12.58091912755951,173.38952033080398,1.0,0,0,normal
370,54.982837924558815,40.463475989602976,68.50810483444684,25.760253705034568,72.39231977914419,0.0,0,0,normal
371,43.519379745280325,31.71452727622634,28.858553213653874,25.503984893895137,174.0059570246181,0.0,0,0,normal
372,35.572462478520194,31.740028263624737,48.47442045596926,18.466485326234185,178.73404105659992,0.0,0,0,normal
373,31.251068153696536,65.76087812710003,18.406587660837733,45.237082930060126,69.29941525522602,0.0,0,0,normal
374,29.88565153798852,73.67912682439736,58.45972604926495,39.39729945846809,40.53536398829962,0.0,0,0,normal
375,29.542299019243245,28.851442444164917,24.454324155076318,20.19414192528424,203.37658815780597,1.0,0,0,normal
376,57.21823696724493,60.86337654647087,44.436233361417706,29.981933536015497,88.78332126445619,0.0,0,0,normal
377,35.271573409730735,35.25603301968868,66.76586451783851,25.756308525288585,53.01926581939385,0.0,0,0,normal
378,46.462170599456705,57.91180214750977,58.09121537595129,49.86032503301996,193.42542609392663,1.0,0,0,normal
379,52.38980222864721,64.86831578194882,8.431114164260109,31.089645279781724,188.5588223934324,0.0,0,0,normal
380,41.0905810845077,47.11989389423593,11.803948022499476,31.390590527994835,169.2271261859452,1.0,0,0,normal
381,63.01432068265689,34.09813143850312,51.36863545854605,49.5795594739588,193.59266270970326,0.0,0,0,normal
382,52.68547915013035,55.909984492151494,35.64085581202082,42.459329706162094,213.3991647092506,0.0,0,0,normal
383,40.07825677971029,69.54323006105943,19.938469138995433,45.95488486275551,140.76571119473635,0.0,0,0,normal
384,39.22347042689102,41.44090374041607,50.01447089734417,24.522382878642475,158.70141980149933,1.0,0,0,normal
385,56.22273272404612,39.56162464740895,33.845259438835846,15.702342676326579,195.65259680969243,1.0,0,0,normal
386,52.05091825581443,36.782997960084835,60.53380535384722,40.249768903356326,141.0283582115762,1.0,0,0,normal
387,67.63460563108065,48.48850608267183,47.556477889770626,30.712521448165642,121.35530473939588,0.0,0,0,normal
388,28.543853737470897,54.60535396962264,35.83581813640248,31.8631656536374,102.68439594626494,0.0,0,0,normal
389,54.46149875249745,63.80445044608355,22.420048268747987,43.01412413782539,145.7249056619705,2.0,0,0,normal
390,45.40453423793534,61.22882096910329,26.663046753520604,16.172069531159682,107.81039879453957,0.0,0,0,normal
391,25.19050724002407,66.91618840526873,22.14919319357977,17.404721727735193,86.82502609944787,0.0,0,0,normal
392,44.4744692865777,65.65488204610581,37.80730303364831,37.69518760637228,128.968229951711,1.0,0,0,normal
393,47.89762847318487,38.61881176203188,69.20709676072005,18.26167267005714,175.78391669169343,0.0,0,0,normal
394,26.12735319984238,49.32096955317681,63.96353481869851,34.037591003552066,127.71824453680344,0.0,0,0,normal
395,33.21488206083393,42.82696899123317,40.96684417851397,45.188200380237824,30.209352541100372,0.0,0,0,normal
396,58.44398064950138,47.46375839856547,51.224705331822264,24.43104456102649,137.90082091908403,0.0,0,0,normal
397,32.280614913193354,74.32543388765977,51.541659402539906,37.76631287518023,58.78015874332186,2.0,0,0,normal
398,41.83971441472354,61.612220919967164,76.43682793182101,34.9558992801296,140.47316152624728,0.0,0,0,normal
399,35.179613441912274,66.5738252504377,33.08952997609781,39.24529774974725,115.05853212578201,1.0,0,0,normal
400,39.39161992509741,71.81414455007382,40.72636370602146,10.877182970301522,75.68896582064268,1.431883860865445,1,2,memory_stress
401,63.72521566130967,84.58875735160987,21.540763723952608,42.428895524277365,183.85546377273948,2.6776881557479886,1,2,memory_stress
402,57.10012352026093,77.98604793026418,16.391286787344406,37.604717527379755,61.300137585816415,5.375118146274932,1,2,memory_stress
403,20.37951733667026,65.98076337203777,38.2112815646267,25.171662763333973,64.36923022292046,1.1992569265751356,1,2,memory_stress
404,65.21787059776713,74.4983954004314,64.31444922103438,29.61394680627134,174.99945105181604,2.756419407460137,1,2,memory_stress
405,58.81242132285265,85.98337469084838,71.93476148214384,49.71892894925178,149.48227042569624,3.21677479669281,1,2,memory_stress
406,26.96525252603129,71.63614042609598,14.661563229825013,25.36131124322261,155.76349405494432,4.7694229060146025,1,2,memory_stress
407,55.41367365135427,103.4224175053744,44.2292869396497,36.75031738541415,200.98667042782438,4.202172496988073,1,2,memory_stress
408,27.754919230988364,66.55731069960036,48.501546923299124,49.19565018857714,183.46985744236466,3.7021418523041563,1,2,memory_stress
409,64.23349031426214,60.0230642538167,58.43568019162656,47.580387485668226,58.169182036147085,2.662396249323523,1,2,memory_stress
410,49.38643491205689,82.96377094799267,45.994641365667704,21.68902071039573,150.27622899966264,4.489378411060623,1,2,memory_stress
411,49.2249262897414,62.94345110959618,16.632456704203673,35.46052777129755,159.3642022326345,3.0821843520677565,1,2,memory_stress
412,31.57207464837769,102.61620340746313,74.36974446733515,50.78997489134771,58.825267181747535,2.3417106093738957,1,2,memory_stress
413,62.85047159550773,85.50313866486445,82.54723975122218,31.66441322553387,181.9596062652148,4.724269338717745,1,2,memory_stress
414,11.761760313047803,66.63596828033292,60.202214648690365,12.441995680198941,105.45648016620166,2.393728101054416,1,2,memory_stress
415,30.438368102295154,90.70983287071408,60.129111709243816,9.404442827358498,152.73417057843145,3.8899870325668338,1,2,memory_stress
416,27.1422708964896,86.35587585552352,59.16401077298811,43.29967601478544,156.56455014949145,3.039313012302752,1,2,memory_stress
417,46.14732333678086,92.35678080597134,42.09893790621507,23.75296926125594,135.53005774198115,3.7852791313991365,1,2,memory_stress
418,30.394901321445165,96.57187645067208,16.157524306976875,15.975893180914735,69.52185960625924,1.3570154398135783,1,2,memory_stress
419,63.515560174877436,83.76176373381011,57.75376047400684,22.26589102444329,184.44389294879102,2.02021132800213,1,2,memory_stress
420,44.004490134737246,73.63140090293318,20.60013849271321,41.00274842964717,148.03057394336375,4.198651473133179,1,2,memory_stress
421,24.897112174547335,63.67683063574129,71.7099834613419,26.285732743735846,44.3873012343495,3.7914010019666344,1,2,memory_stress
422,18.66389945596227,93.0813813622043,48.362365185959455,47.48823573200852,32.856639573925726,3.2783984658728214,1,2,memory_stress
423,21.49366858585725,104.67150372902584,42.27623989713246,32.927604500295686,161.46755382192376,2.1204679866846536,1,2,memory_stress
424,52.266581642589244,90.47910092360542,36.22476641977091,48.028771734408316,56.26542032297651,2.970945363774549,1,2,memory_stress
425,52.01404115392931,84.54649303377484,80.7072154769633,45.98795820073153,122.37633727446351,2.6278479518800206,1,2,memory_stress
426,33.52096278113804,72.18856645818596,12.264722179152304,15.160163782247988,133.21344272766402,3.099882254287887,1,2,memory_stress
427,48.626481252678964,87.34297028602832,22.24415713982954,43.30945753535046,102.55944690927387,3.3706408972702047,1,2,memory_stress
428,31.878547851709936,107.51353139100706,19.717701661424687,8.139883940666284,132.39092868698899,3.320614727185018,1,2,memory_stress
429,56.594163930893046,77.00487394903095,51.12323593039814,52.45188131223554,111.17904117365816,4.096415169509838,1,2,memory_stress
430,58.531817836290166,72.39050978775995,90.18678201950902,16.962352064255004,188.52683356732317,2.6579490158994985,1,2,memory_stress
431,55.3415220041748,87.26324476233148,31.663507039329577,37.00766353156944,196.43476038819674,3.5371941459816316,1,2,memory_stress
432,44.445553643354245,87.25426662133191,75.37423130905685,40.510899096769506,94.84459558688242,2.7885624047219015,1,2,memory_stress
433,60.414331713225955,80.85354092018243,28.279339037957506,13.706641678378421,126.51211990456416,2.71269461765989,1,2,memory_stress
434,22.480112879896936,61.34396537759572,59.300011916543454,41.57653671208854,123.24805840024224,4.903467608625556,1,2,memory_stress
435,29.430006368568478,78.37852715909855,20.95854319524082,6.61644062156236,188.86677232963103,2.049010881133875,1,2,memory_stress
436,25.210324712363786,81.58021279199829,41.91398315905159,16.829304948633347,93.41614979809319,5.080418468088983,1,2,memory_stress
437,40.04363399673713,90.35274462631983,57.975927405869065,23.914680180127124,136.13439482527912,2.8453193364950695,1,2,memory_stress
438,54.776207579667414,80.88959023180499,54.94078339869103,29.879787714700452,195.90459556040253,3.6547810857714147,1,2,memory_stress
439,48.41910118347284,95.90824426983325,17.2274701672206,36.90390457995266,77.48434556697175,3.7081525581239734,1,2,memory_stress
440,58.852236556089565,91.85869692925763,69.84936780432166,53.64406303527937,136.97351984764762,3.4896348449429544,1,2,memory_stress
441,28.378340939701346,100.89226932571407,77.53880756339159,27.470395222196707,41.63433876723471,1.7825231471378937,1,2,memory_stress
442,53.64764292171519,77.55215693484676,43.55074755191437,35.968644619147,151.74360079856993,1.0295667961965824,1,2,memory_stress
443,28.26126465905601,88.57601970706581,53.71957722501634,44.889338916932985,88.12085555827164,3.3848864910746643,1,2,memory_stress
444,41.9692774183502,77.07297640938619,68.37467641543385,37.85578899449953,182.0085749979683,4.526218647952324,1,2,memory_stress
445,44.34946622553016,57.060087056563866,40.67099756606189,13.644975338046107,112.06407095001907,1.9223718429004215,1,2,memory_stress
446,66.48194069019921,64.872333851334,70.79799189144369,49.91385628329436,95.87297246545246,4.096948580923728,1,2,memory_stress
447,52.168374041966665,87.48255816116281,33.59932942626447,19.310201957165198,185.1668421021228,1.5235702020891546,1,2,memory_stress
448,21.01137737578945,95.14608093991177,78.51663475652138,32.27373944280181,156.87201760248217,4.766111807896036,1,2,memory_stress
449,55.8144532393252,89.9392756347907,16.79185279961421,41.027496333304335,154.77443700957656,1.8529560958012692,1,2,memory_stress
450,27.925983194987957,63.70646147789298,43.3251213325657,42.0103932188212,167.03541913947385,2.922019498105573,1,2,memory_stress
451,61.505384481964334,76.35468439573005,49.640333415553386,19.279131722238795,65.72739667919875,3.4989205303924678,1,2,memory_stress
452,50.75522015212834,76.01197023225964,59.69592405449162,22.11843459175149,164.86956830398773,1.8096338637624,1,2,memory_stress
453,28.321209224025424,90.04413071045451,76.29638966372356,37.01801226050337,22.981806995380825,2.3411265221110593,1,2,memory_stress
454,25.10120492480949,100.64686613526356,83.84155821019702,12.057721545359655,52.086463747579366,4.065843137758007,1,2,memory_stress
455,31.178451540490826,89.19428724061159,19.38597511889032,24.268113815159655,178.9556137607742,1.6860752997625872,1,2,memory_stress
456,67.08583228230329,75.19880576613302,27.53292065847733,35.284386106459046,208.22353117402724,4.082745825289417,1,2,memory_stress
457,41.35268256978527,67.46660181995136,37.771624015401414,39.259154197320456,111.68697116000946,2.639825135549075,1,2,memory_stress
458,50.00746344110716,85.61992195726847,51.1984573008205,15.980674894093195,83.56196981191799,0.7977745509263348,1,2,memory_stress
459,51.049041933850994,90.46367326189329,46.79001343482791,21.182676933634397,204.46903169814664,2.3767191924053144,1,2,memory_stress
460,48.88112898392466,84.69572000661425,70.33391759001802,53.12882718573996,44.598018207309266,4.9147117138182645,1,2,memory_stress
461,30.728848300393132,79.70799816029971,64.73945598989035,20.065630572110116,87.54476212700843,2.2386413667426237,1,2,memory_stress
462,63.13297376842374,86.79060697269728,19.58447021415505,14.457650455465345,81.99672138224503,4.497743878133629,1,2,memory_stress
463,33.284992779957484,68.0914486831648,51.51749197142229,15.799943822625298,36.79048777391726,3.143337945038411,1,2,memory_stress
464,41.72473196377937,70.42522500799399,51.58226559447599,24.859184259734125,101.58808677273034,3.503408055816455,1,2,memory_stress
465,46.84326406099953,60.292445098082915,40.541163951826704,54.78487455017056,193.77027095512784,4.036638584591012,1,2,memory_stress
466,41.75747321598092,72.0794393567156,23.751321439801835,26.4343058795167,116.49718399544085,3.450193972311433,1,2,memory_stress
467,60.90657083400454,93.80014986275617,49.32337824688891,8.10338364408239,108.35815414949246,1.6255060253589695,1,2,memory_stress
468,27.943764463895945,80.82280788140547,48.03184050895689,21.926921153818395,158.29087948191906,2.0575314230784354,1,2,memory_stress
469,40.91915871975884,55.78145309094734,17.974001298403643,11.335752777643211,121.24359464556534,5.170070990386582,1,2,memory_stress
470,26.688900332250363,36.77660324095072,63.70704219301557,20.48586937395389,150.05209717074993,0.0,0,0,normal
471,36.33247930052805,46.232615086641985,29.269426281836303,47.87519948766679,153.29947449754408,0.0,0,0,normal
472,31.612063653522455,67.8224730276631,51.98403520831158,39.658695969588706,121.65432566397658,0.0,0,0,normal
473,25.07028039465809,48.10851858545843,58.09257264332585,8.200924578823999,143.77441669529193,0.0,0,0,normal
474,34.93538854187766,66.9554153458997,65.25429165244911,22.18988653950078,165.49073383105167,0.0,0,0,normal
475,29.000442430532225,64.50718113372159,11.202853470717532,17.784627648335352,142.45858578429258,2.0,0,0,normal
476,45.250950476690925,36.466825803526156,15.407085657140595,10.657608934504271,165.67658438047454,0.0,0,0,normal
477,46.24839124124642,59.9243266638129,35.131240454067054,32.177426741747816,73.99402132186319,1.0,0,0,normal
478,48.93532628266466,67.81851989472013,46.29957669265299,28.29419964466137,145.95463368597933,0.0,0,0,normal
479,48.17055503094955,56.92386535594065,35.91764802181897,45.76591068405446,166.10343982070307,0.0,0,0,normal
480,44.8170847795055,35.5635359946211,72.87720818705317,47.390115623340115,94.59431626580094,0.0,0,0,normal
481,29.883878582730247,70.47959536882816,18.9950954522474,18.822082866608074,168.3277587383672,1.0,0,0,normal
482,43.569369196878895,69.3319391848171,25.474251224210754,47.182094781947285,122.71251692890341,0.0,0,0,normal
483,33.79445640661139,58.932067314354995,39.50841477161258,32.576097053953916,91.07910327471876,0.0,0,0,normal
484,25.90198636500069,56.887647048778206,70.94551602852309,24.46484351213296,168.65829034174686,0.0,0,0,normal
485,38.740105229270924,36.079476174033225,64.02378349049268,48.07680598456344,89.99939312098424,0.0,0,0,normal
486,39.81433042359292,69.41844137608801,63.79387956748897,11.776314156645437,98.22369085147801,0.0,0,0,normal
487,37.32743973100461,51.35631179735,52.90469211851617,35.03784280982061,98.69902859586055,2.0,0,0,normal
488,44.88147775777328,34.116577024220234,70.06792534743288,34.39199850310384,183.7523088325679,1.0,0,0,normal
489,54.27423238942612,55.927836341434116,50.6307397356237,16.53952059522989,108.1290266157736,0.0,0,0,normal
490,50.89305749942355,72.04845684647994,29.040179565863685,45.487186715948305,166.8166377905745,0.0,0,0,normal
491,55.51421286494731,63.66689674362735,44.4967107073707,15.364349181136417,170.6972099163698,1.0,0,0,normal
492,49.986599951683765,43.848434522402016,69.43562954993988,40.99619462390427,145.27029540272144,0.0,0,0,normal
493,38.96540836595952,33.745706381251274,39.32674554999643,3.5108204089782804,183.9345393713808,0.0,0,0,normal
494,51.06884467336726,75.85909490673477,65.97114172523372,9.280624781542844,221.73036891124548,0.0,0,0,normal
495,41.02573845363753,75.90428989562481,42.96845320046565,23.593204046215465,102.04309445195219,0.0,0,0,normal
496,41.57555162725555,53.916152299159,53.26447848028414,45.63479260864253,163.82285632050696,0.0,0,0,normal
497,51.479712207503546,58.36962960096797,26.9542621696135,10.819126326182907,111.8755598565835,0.0,0,0,normal
498,37.07731938601203,49.87367352938379,49.26571975224378,47.200421641473774,64.76825580168607,0.0,0,0,normal
499,37.85899644393553,52.603633558458704,76.76716199540712,16.097584133942213,109.43673887166338,1.0,0,0,normal
500,46.5271940741315,36.29117782614788,28.151257684491032,32.22517228624919,137.75953554857708,2.0,0,0,normal
501,52.25256986020335,35.11110411050675,36.580038036826835,22.73154513561585,100.3012236498133,0.0,0,0,normal
502,52.281799440050136,44.75506445804239,8.6520803737078,15.61100372326042,156.34841477815792,0.0,0,0,normal
503,43.09825844511232,64.36573257031182,20.246966555005354,50.82179332754008,104.42508893040846,1.0,0,0,normal
504,47.831180276454866,38.24002692608161,74.59904180167553,21.62973892687339,131.65017621692465,0.0,0,0,normal
505,54.46615328285422,36.84901373205545,45.99789697438151,38.22727405808005,61.715815545163984,0.0,0,0,normal
506,26.06636864041664,56.5871334082578,37.175586957647276,28.474549052566665,184.95168317933187,0.0,0,0,normal
507,55.26725265246455,46.96284954067659,36.069623673975315,29.679732905481647,119.380326303001,1.0,0,0,normal
508,41.6544698741665,41.231943507110856,77.38109578907195,32.30546979113545,63.20233387830993,0.0,0,0,normal
509,35.56326397431249,59.46304717056041,26.095052853550726,49.49825591304854,112.36436315903774,0.0,0,0,normal
510,19.60381423123952,44.735424431332625,63.94308057422069,33.64963955637012,143.96091128628788,0.0,0,0,normal
